,BoxOffice,Runtime,Title,Year,imdbVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count,Adj_Score
152,125465409.0725711,178,Braveheart,1995,870120,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,USA,1,6.185150733175601
153,106088527.23658878,127,The Rookie,2002,31523,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,13.18898671330126
154,114623759.62477069,162,Any Given Sunday,1999,107411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,24.896372687332764
155,136117108.28623354,112,The Last of the Mohicans,1992,134387,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,12.973908708482565
156,116951946.56416544,169,The Horse Whisperer,1998,38499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,USA,1,21.86508497593208
157,100427807.475,152,Ray,2004,126294,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,11.910822552722957
158,99709096.54032388,115,Ladder 49,2004,53405,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,15.857552975567907
159,83002027.52610224,126,Hugo,2011,278771,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"USA, UK",2,19.992076354395454
160,92408401.31998818,91,Monster House,2006,88085,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,9.310407534876552
161,102937190.51232605,83,Spirit: Stallion of the Cimarron,2002,57352,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,1,12.288820752864115
162,105821978.720687,112,Hollow Man,2000,114655,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"USA, Germany",2,17.063392449352474
163,93887518.87319952,128,The Interpreter,2005,93746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"UK, France, Germany, USA",4,19.785910425633933
164,87780930.17657991,116,Fred Claus,2007,37240,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,16.477372240965387
165,87709899.75866891,104,1408,2007,238313,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,9.066687385823816
166,105020202.32648648,121,Chocolat,2000,167505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA",2,10.824560704505574
167,101858373.37666167,83,Scary Movie 2,2001,137102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,3.3610498392717014
168,92593095.43740468,109,White Chicks,2004,116179,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,8.170182306322868
169,170975387.95280176,111,Purple Rain,1984,21910,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,USA,1,4.034141433281846
170,82399694.13408892,112,Fool's Gold,2008,68350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,15.734948520116241
171,108735840.07086924,120,Blade,1998,221604,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,14.62411035918768
172,82157301.76626268,123,Seven Pounds,2008,263399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,17.108544344205427
173,105175862.5894022,113,The Thomas Crown Affair,1999,82468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,16.1082392637084
174,161542075.56604704,112,Witness,1985,80389,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,15.238148461785785
175,68566296.0,104,Book Club,2018,13350,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,15.87624492981297
176,172419494.93620214,131,Octopussy,1983,89018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"UK, USA",2,6.8436090683256054
177,171782254.87117684,117,Sudden Impact,1983,40931,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,18.526197926549425
178,92526454.31931804,117,Holes,2003,70136,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,17.535777131422066
179,79042776.7669,99,Role Models,2008,209420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, USA",2,11.306648384541813
180,70730688.24427736,139,Hacksaw Ridge,2016,341978,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Australia, USA",2,6.211985535298402
181,96056982.32340659,100,102 Dalmatians,2000,33184,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2,13.564101489049262
182,101509190.13261959,122,End of Days,1999,100607,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,18.105572655318976
183,95115705.59187382,123,The Mexican,2001,97579,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Mexico",2,18.912319516619977
184,136126530.26190004,100,Uncle Buck,1989,77163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,13.323059757044492
185,81274967.36831382,102,Charlie Wilson's War,2007,99968,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Germany",2,25.738186247748025
186,100947098.28276552,118,The Bone Collector,1999,139971,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"USA, Canada",2,19.495225273703337
187,91154318.6659145,110,The League of Extraordinary Gentlemen,2003,156384,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"USA, Germany, Czech Republic, UK",4,9.281132476023323
188,609710037.1830001,220,The Ten Commandments,1956,64297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.190065205815197
189,81880561.64093219,104,Step Up,2006,103640,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,7.76362468400395
190,227066481.2436,95,The Muppet Movie,1979,33624,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,6.8237943248730035
191,86978456.58030094,106,Barbershop 2: Back in Business,2004,14975,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,9.621334990604987
192,71532736.35269435,106,Mirror Mirror,2012,78382,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,12.068418009413778
193,80864793.21611169,85,Flushed Away,2006,100641,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,18.252078788895773
194,90126229.19140464,87,Down to Earth,2001,22732,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, Canada, Australia, USA",4,12.27810739901028
195,80219117.49669138,126,Deja Vu,2006,271210,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"USA, UK",2,19.982497817422882
196,4228100.821755469,100,Dirty Dancing,1987,171797,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,8.676456090715025
197,31137983.86848753,104,Life,2017,166991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,USA,1,15.295739244201112
198,71598135.77682309,113,Unknown,2011,231493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"UK, Germany, France, USA",4,14.696659685547335
199,73875046.9337,111,Forgetting Sarah Marshall,2008,243722,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,13.430616250533202
200,118986954.85443912,115,Flatliners,1990,76910,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,USA,1,20.91408358200652
201,90078249.81382623,128,Rules of Engagement,2000,43390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"UK, Germany, Canada, USA",4,24.368642964850856
202,90076530.05781436,107,The Cell,2000,90498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"USA, Germany",2,8.029756659763324
203,81145668.4398,118,Friday Night Lights,2004,54838,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Germany, USA",2,14.468277153351874
204,124108822.87358676,116,Harlem Nights,1989,21784,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,12.631164291636047
205,89272033.77622357,100,Coyote Ugly,2000,101439,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,13.030540459300724
206,70785378.71483502,99,Baby Mama,2008,38864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,12.042700321462544
207,99694538.0996362,114,The American President,1995,50394,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,23.622037015312117
208,88197386.00135553,108,Bruno,2000,3805,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,10.609854866460237
209,93137908.99754718,114,Hope Floats,1998,24742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,13.427649351610372
210,75068615.30846272,167,The Good Shepherd,2006,94503,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,19.807938486080392
211,81586291.41042879,135,Love Actually,2003,369006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA, France",3,11.195614627856823
212,79050214.11704803,122,Hellboy,2004,278344,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,USA,1,15.210899890451755
213,78850069.53097495,101,Dawn of the Dead,2004,217937,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"USA, Canada, Japan, France",4,12.996881712497466
214,180598256.6482128,104,The Blue Lagoon,1980,62226,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,6.743181291987126
215,984326.02891868,149,2001: A Space Odyssey,1968,528357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"UK, USA",2,6.232555446758366
216,80067593.42110129,139,Open Range,2003,62454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,USA,1,20.67612397587775
217,59849873.39877266,116,Baywatch,2017,121908,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, China, USA",3,14.572788203246516
218,74911685.0922885,85,Red Eye,2005,104961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,13.675305714375767
219,82480677.28547247,84,The Animal,2001,54730,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,8.428744143653274
220,73799379.549,145,Memoirs of a Geisha,2005,131293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,6.41991460457092
221,117185297.53768373,103,Pet Sematary,1989,80723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,8.64907393746506
222,73111443.84179999,98,13 Going on 30,2004,144746,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,15.099345306040561
223,103006013.22180454,117,Unlawful Entry,1992,16498,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Japan, USA",2,15.370457117577633
224,79696118.37414496,96,The Time Machine,2002,112861,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,9.712785448007088
225,79767156.90606579,112,Rat Race,2001,102671,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,7.975742481970744
226,98873992.1456293,130,Tombstone,1993,113161,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,19.255631521825137
227,72330791.31686425,101,White Noise,2005,46444,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"UK, Canada, USA",3,9.41408769408378
228,77136341.20536545,95,Just Married,2003,65020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Germany",2,10.01415226465427
229,71974679.53184332,118,Be Cool,2005,65637,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,18.462165441677328
230,73780962.55829999,103,Saw,2004,345065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1,13.629280546276073
231,58461091.40440392,117,The BFG,2016,66199,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, India",2,11.565045608449264
232,84187144.88656506,107,Never Been Kissed,1999,78228,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,13.039490712679083
233,140774679.40100232,134,Never Say Never Again,1983,59515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"UK, USA, West Germany",3,14.198314168407713
234,68977902.51905869,139,The Guardian,2006,83543,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,13.683362508280457
235,86560995.05342025,124,The Jackal,1997,100226,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, UK, France, Germany, Japan",5,16.932760656463113
236,86378351.18177648,129,Starship Troopers,1997,249082,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1,7.383420687053516
237,57589600.34032505,115,Assassin's Creed,2016,158960,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"USA, France, UK, Hong Kong, Taiwan, Malta",6,16.892216141374334
238,74159705.27911174,112,Crash,2004,395504,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Germany",2,13.429817251896118
239,59842926.36760076,95,The Woman in Black,2012,162764,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"UK, Canada, Sweden",3,3.9506760539445303
240,103470719.53850214,81,Problem Child,1990,29084,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,10.28800073453097
241,85963601.82542288,147,Sleepers,1996,174542,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,22.561542371642695
242,64520993.65510001,116,Sweeney Todd: The Demon Barber of Fleet Street,2007,316439,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"USA, UK",2,22.29248316100953
243,80261819.85274045,105,Forces of Nature,1999,32237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,17.486790410374162
244,71845676.43591839,109,Radio,2003,37041,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,15.239391987874521
245,120670677.08230482,89,Stand by Me,1986,328382,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,14.671488690372502
246,106460881.68038946,107,Star Trek V: The Final Frontier,1989,54286,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1,11.09968668889092
247,60310200.44378698,107,Predators,2010,195388,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1,12.592014174742141
248,126472754.72557992,160,Amadeus,1984,329033,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"USA, France, Czechoslovakia",3,9.71273001877086
249,70755108.84843302,121,Underworld,2003,236384,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, UK, Germany, Hungary",4,10.756336058883688
250,180115147.39808467,122,The China Syndrome,1979,29051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,14.659443844023752
251,69202275.36738643,106,Finding Neverland,2004,189940,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2,19.486629917210784
252,114069784.55894431,133,Broadcast News,1987,28308,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,19.014959095442546
253,66160496.4027,101,Hide and Seek,2005,78523,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"USA, Germany",2,17.13720731698164
254,63694840.12642504,139,Apocalypto,2006,266704,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,4.206519555725574
255,84176821.97949052,114,The Net,1995,57609,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,11.859808350349446
256,71477851.31145082,120,K-PAX,2001,166827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"USA, Germany",2,18.596537996675586
257,71375645.83053729,90,Serendipity,2001,98073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,15.630049536847254
258,85826888.93707404,118,Natural Born Killers,1994,197882,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,19.858837745057407
259,75949003.09517115,103,Stigmata,1999,62082,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,16.047327682098178
260,82982365.85748915,102,A Walk in the Clouds,1995,31278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Mexico",2,11.495525688265529
261,152888339.03038868,114,Popeye,1980,31551,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,USA,1,13.156631314683377
262,77725590.86837955,104,Volcano,1997,68656,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1,15.204151130087414
263,91164934.06281632,136,Bugsy,1991,26947,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,22.295799206125388
264,71696526.80000462,129,Men of Honor,2000,101336,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,17.963405256423943
265,67220343.98696408,88,Big Fat Liar,2002,34234,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Germany",2,10.336856067080967
266,76150040.66047399,129,The Game,1997,305897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,18.681767391074168
267,113397488.87521088,120,Mask,1985,27730,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,12.666408632673939
268,75906586.93608385,125,G.I. Jane,1997,70394,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"USA, UK",2,17.374333155103194
269,52988297.4205,110,Sinister,2012,192157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"USA, UK",2,9.71010233559272
270,60041070.06640986,87,When a Stranger Calls,2006,40886,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1,6.577296019792162
271,36621509.81841082,98,Dan in Real Life,2007,93904,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,14.467735133640746
272,123543052.08082516,102,The Toy,1982,15171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,13.836695668168549
273,54510983.99515797,100,Killers,2010,81529,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,12.182438367999332
274,182179566.577,91,Halloween,1978,197015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,13.753771802371443
275,143974743.44209644,132,Urban Cowboy,1980,16949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,USA,1,15.628741833395221
276,66077638.91684666,83,"Dude, Where's My Car?",2000,129088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,USA,1,11.448602715300574
277,81201230.84858479,107,Malice,1993,23904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Canada, USA",2,20.8442866132766
278,103181885.08052394,116,Full Metal Jacket,1987,590617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"UK, USA",2,15.686012706470589
279,94230444.40281317,125,Black Rain,1989,48320,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, UK",2,18.657849465207462
280,74412904.57924628,108,One Fine Day,1996,42767,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,15.16291923913139
281,89099820.40201518,93,Marked for Death,1990,21330,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,8.52359704162147
282,53996702.79317411,92,Underworld: Rise of the Lycans,2009,140127,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"USA, New Zealand",2,9.825285464847514
283,47556482.29533593,103,The Great Wall,2016,104010,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, China, Hong Kong, Australia, Canada",5,18.31593315974156
284,48069732.88955683,129,Spotlight,2015,342897,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,19.36509083449086
285,66103071.03884288,118,Frequency,2000,94565,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,12.82838760194499
286,256090909.095,118,The Way We Were,1973,25743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,15.209190554352231
287,174106108.53305665,100,The End,1978,8827,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,14.445894701924695
288,99699758.13262074,96,A Nightmare on Elm Street 3: Dream Warriors,1987,64806,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,11.679434062411925
289,78374305.83949232,87,The Good Son,1993,36003,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,15.091934902789742
290,308930503.3234211,113,Midnight Cowboy,1969,94445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,14.23623939199701
291,48191417.40960001,119,The Internship,2013,176984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,15.666629224254834
292,323177373.70559525,105,The Odd Couple,1968,35369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,12.757516766385624
293,70093151.46136047,98,Nothing to Lose,1997,43472,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,13.435009877161164
294,136124691.1675365,146,The Shining,1980,752376,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,14.835285145431138
295,46048042.249,92,The Three Stooges,2012,28710,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.495060897671711
296,372765725.7635377,153,West Side Story,1961,92693,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,USA,1,4.29043880730371
297,44047464.0,127,Hereditary,2018,100012,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1,11.732741467149332
298,62715338.28261349,87,The One,2001,86559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1,14.508182981659942
299,89431930.10286292,122,Always,1989,29471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,21.604366546412663
300,53312628.61882649,84,Underdog,2007,19186,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,11.907678166136748
301,59682277.9175633,121,Tears of the Sun,2003,106189,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,USA,1,14.271351431339635
302,59717175.87146711,113,Under the Tuscan Sun,2003,44181,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Italy",2,10.080337947214307
303,78311372.33095962,123,A River Runs Through It,1992,51295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,15.954747040627806
304,71656508.35652909,136,Sense and Sensibility,1995,92326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, UK",2,17.238673361836433
305,52568144.16890001,104,No Reservations,2007,66413,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,16.193437395990248
306,149912644.67502224,94,Meatballs,1979,22380,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,1,11.02692274496953
307,46572354.02044146,112,Snitch,2013,75852,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, United Arab Emirates",2,16.04227723286256
