,BoxOffice,Director,Runtime,Title,Writer,Year,imdbRating,imdbVotes,Internet_Movie_Database,Rotten_Tomatoes,Metacritic,First_actor,Second_actor,Third_actor,Forth_actor,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count
10308,8043.832955858001,Michel Ocelot,84,Tales of the Night,Michel Ocelot,2011,6.9,2133,6.9,8.0,6.6,Julien Béramis,Marine Griset,Michel Elias,Olivier Claverie,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1
10309,8683.880548794,Courteney Cox,95,Just Before I Go,David Flebotte,2014,6.4,16601,6.4,1.0,2.4,Seann William Scott,Olivia Thirlby,Garret Dillahunt,Kate Walsh,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10310,11717.737205033998,Adam Green,89,Digging Up the Marrow,Adam Green,2014,5.8,4384,5.8,5.6,4.5,Ray Wise,Adam Green,Will Barratt,Josh Ethier,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1
10311,15987.415837086,Denys Arcand,100,Stardom,Denys Arcand,2000,5.7,4066,5.7,4.3,3.6,Jessica Paré,Victoria Snow,Jessica Mackenzie,Macha Grenon,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canada, France",2
10312,7352.263970569998,Emmanuelle Bercot,109,The Players,Nicolas Bedos,2012,5.3,8034,5.3,3.0,4.3,Jean Dujardin,Gilles Lellouche,Géraldine Nakache,Priscilla de Laforcade,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1
10313,11428.188553576001,Candice T. Cain,90,What Happened Last Night,Candice T. Cain,2016,4.1,413,4.1,5.940134117214773,5.7568928771733034,Shelley Regner,Amber Rose,Jake Thomas,Lauren C. Mayhew,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10314,12352.595100637998,Ye Lou,116,Spring Fever,Feng Mei,2009,6.3,2004,6.3,4.7,4.7,Hao Qin,Sicheng Chen,Wei Wu,Zhuo Tan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China, France",2
10315,13532.388777166001,Eric Nicholas,78,Alone with Her,Eric Nicholas,2006,6.1,5217,6.1,6.9,6.5,Colin Hanks,Ana Claudia Talancón,Jordana Spiro,Jonathon Trent,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
10316,10895.09899145,Elia Petridis,99,The Man Who Shook the Hand of Vicente Fernandez,Elia Petridis,2012,6.2,1092,6.2,5.940134117214773,5.7568928771733034,Ernest Borgnine,Barry Corbin,Carla Ortiz,Arturo del Puerto,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,1
10317,15817.05571977,Hark Tsui,113,Time and Tide,Koan Hui,2000,6.9,6368,6.9,6.4,6.0,Nicholas Tse,Wu Bai,Candy Lo,Cathy Tsui,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hong Kong, China",2
10318,11495.539252746,Antonio Santini,87,Mala Mala,Antonio Santini,2014,6.6,1002,6.6,9.3,7.5,Jason Carrión,Samantha Close,Ivana Fred,Queen Bee Ho,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Puerto Rico, USA",2
10319,12097.232145943,Stéphane Rybojad,109,Special Forces,Stéphane Rybojad,2011,6.4,17470,6.4,1.5,3.7,Diane Kruger,Djimon Hounsou,Benoît Magimel,Denis Ménochet,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,France,1
10320,11646.25920732,Matt Orlando,89,A Resurrection,Matt Orlando,2013,4.0,2188,4.0,5.940134117214773,5.7568928771733034,Mischa Barton,Devon Sawa,Michael Clarke Duncan,J. Michael Trautmann,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1
10321,15743.62463472,Bernard Rapp,90,A Matter of Taste,Philippe Balland,2000,7.0,3970,7.0,5.940134117214773,7.4,Bernard Giraudeau,Jean-Pierre Lorit,Florence Thomassin,Charles Berling,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,France,1
10322,5762.460707125,Wilson Yip,100,Magic to Win,Tai-lee Chan,2011,4.8,1273,4.8,2.5,5.7568928771733034,Chun Wu,Raymond Bak-Ming Wong,Jing Wu,Karena Ng,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hong Kong, China",2
10323,12551.711074411001,Josh Safdie,71,The Pleasure of Being Robbed,Eleonore Hendricks,2008,5.8,2280,5.8,2.7,5.7568928771733034,Bat 'Batman' Baxter,Alex Billig,Wayne Chin,Jerry Damons,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10324,11559.427824600001,Graham Meriwether,84,American Meat,Graham Meriwether,2013,8.0,727,8.0,6.0,4.0,Fred Kirschenmann,Daniel Salatin,Joel Salatin,Paul Willis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10325,11113.08080943,So Yong Kim,84,Lovesong,So Yong Kim,2016,6.4,2793,6.4,8.2,7.4,Riley Keough,Jessie Ok Gray,Cary Joji Fukunaga,Jena Malone,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
10326,12517.642181577998,Jay DiPietro,95,Peter and Vandy,Jay DiPietro,2009,6.4,2672,6.4,6.3,4.4,Jason Ritter,Jess Weixler,Jesse L. Martin,Tracie Thoms,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
10327,14908.711964651999,Hany Abu-Assad,90,Rana's Wedding,Liana Badr,2002,6.6,2672,6.6,9.3,7.1,Clara Khoury,Khalifa Natour,Ismael Dabbag,Walid Abed Elsalam,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palestine, Netherlands, United Arab Emirates",3
10328,11509.499779536001,Glenn Berggoetz,73,Midget Zombie Takeover,Glenn Berggoetz,2013,6.3,757,6.3,5.940134117214773,5.7568928771733034,Kristi McKay,Matt 'Goose' Goosherst,Kedryn Carpenter,Daniel G. Cramer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1
10329,5818.679835975,Júlia Murat,98,Found Memories,Maria Clara Escobar,2011,7.2,1564,7.2,9.0,7.4,Sonia Guedes,Lisa Fávero,Luis Serra,Ricardo Merkin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brazil, Argentina, France",3
10330,11546.161024205,Yung Chang,94,China Heavyweight,Yung Chang,2012,5.9,1149,5.9,8.2,7.7,Zongli He,Yunfei Miao,Moxiang Qi,Ye Xinchun,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Canada, China, Finland, Japan, UK",5
10331,14499.01207755,Alan Hruska,97,Nola,Alan Hruska,2003,5.4,2472,5.4,0.0,2.6,Emmy Rossum,Steven Bauer,James Badge Dale,Thom Christopher,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
10332,14098.725132057,Dharan Mandrayar,94,White Rainbow,Dharan Mandrayar,2004,7.2,2079,7.2,5.940134117214773,5.7568928771733034,Sonali Kulkarni,Amardeep Jha,Amruta Subhash,Shameem Shaikh,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,1
10333,14078.639570561998,Eddie O'Flaherty,109,Fighting Tommy Riley,J.P. Davis,2004,6.6,2712,6.6,6.3,5.3,Eddie Jones,J.P. Davis,Christina Chambers,Diane Tayler,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1
10334,17411.843606003,Hans Petter Moland,113,Zero Kelvin,Lars Bill Lundholm,1995,7.4,4845,7.4,5.940134117214773,5.7568928771733034,Stellan Skarsgård,Gard B. Eidsvold,Bjørn Sundquist,Camilla Martens,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Norway, Sweden",2
10335,12320.33771597,Ron Morales,82,Santa Mesa,Ron Morales,2008,5.9,1453,5.9,5.940134117214773,5.7568928771733034,Jacob Shalov,Angie Ferro,Jaime Tirelli,Lynn Sherman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Philippines, USA",2
10336,11038.255893596,André Øvredal,86,The Autopsy of Jane Doe,Ian Goldberg,2016,6.8,67049,6.8,8.7,6.5,Brian Cox,Emile Hirsch,Ophelia Lovibond,Michael McElhatton,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"UK, USA",2
10337,12232.346513096001,Claudia Llosa,94,The Milk of Sorrow,Claudia Llosa,2009,6.7,7202,6.7,8.1,6.8,Magaly Solier,Susi Sánchez,Efraín Solís,Bárbara Lazón,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Spain, Peru",2
10338,11349.947113788001,Lav Diaz,250,"Norte, the End of History",Rody Vera,2013,7.5,2198,7.5,9.2,8.1,Sid Lucero,Archie Alemania,Angeli Bayani,Mailes Kanapi,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philippines,1
10339,12748.079880588002,Greg McLean,99,Rogue,Greg McLean,2007,6.2,26120,6.2,10.0,5.7568928771733034,Radha Mitchell,Michael Vartan,Sam Worthington,Caroline Brazier,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Australia, USA, UK",3
10340,14347.83754404,Bart Everly,75,Let's Get Frank,David Dawkins,2003,7.6,2192,7.6,5.4,5.4,Bob Barr,Barney Frank,Henry Hyde,Ken Starr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10341,11323.897698972,Ming-liang Tsai,138,Stray Dogs,Peng Fei Song,2013,7.0,2579,7.0,8.8,8.4,Kang-sheng Lee,Kuei-Mei Yang,Yi-Ching Lu,Shiang-chyi Chen,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taiwan, France",2
10342,13088.292584793999,Juan Carlos Rulfo,84,In the Pit,Juan Carlos Rulfo,2006,7.3,2070,7.3,7.3,6.1,Salvador Enriquez Castillo,Sofia García López,José Guadalupe Calzada,Isabel Dolores Hernández,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mexico,1
10343,11456.929171999998,Daniel Hsia,100,Shanghai Calling,Daniel Hsia,2012,6.3,2310,6.3,5.3,4.5,Le Geng,Daniel Henney,Sean Gallagher,Bill Marcus,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, China",2
10344,11410.66080419,Gayatri Roshan,92,Elemental,Gayatri Roshan,2012,7.0,871,7.0,10.0,6.3,Chief Alan Adam,Francesca Bertone,Kelsey Chapman,Eriel Tchekwie Deranger,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,USA,1
10345,9685.969985091,Tariq Tapa,96,Zero Bridge,Tariq Tapa,2008,6.6,1503,6.6,7.7,5.8,Mohamad Imran Tapa,Taniya Khan,Ali Mohammad Dar,Fahad Banday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"India, USA",2
10346,12574.885530890002,Nick Broomfield,97,Battle for Haditha,Nick Broomfield,2007,7.0,8386,7.0,6.7,6.5,Matthew Knoll,Elliot Ruiz,Eric Mehalacopoulos,Nathan De La Cruz,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,UK,1
10347,14486.926450752,Chang-dong Lee,133,Oasis,Chang-dong Lee,2002,8.0,8350,8.0,8.9,7.9,Kyung-gu Sol,So-ri Moon,Nae-sang Ahn,Seung-wan Ryoo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,South Korea,1
10348,10624.718580478,James Cotten,108,Painted Woman,James Cotten,2017,6.8,1637,6.8,5.940134117214773,5.7568928771733034,Stef Dawson,Matt Dallas,Kiowa Gordon,David Thomas Jenkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,USA,1
10349,10557.656363763,Adam Orton,89,Amelia 2.0,Rob Merritt,2017,5.0,676,5.0,5.940134117214773,5.7568928771733034,Kate Vernon,Ed Begley Jr.,Eddie Jemison,Alexandra Vino,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,USA,1
10350,10783.218856528001,Mark Elijah Rosenberg,90,Approaching the Unknown,Mark Elijah Rosenberg,2016,4.8,7512,4.8,4.5,5.3,Mark Strong,Luke Wilson,Sanaa Lathan,Anders Danielsen Lie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1
10351,12829.863727086002,Brian Jun,95,Steel City,Brian Jun,2006,6.4,2171,6.4,8.3,6.7,Jamie Anne Allman,Marcus Atkins,Raymond J. Barry,Kristian Best,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10352,4842.30462177,Vincent Bal,86,Miss Minoes,Annie M.G. Schmidt,2001,6.9,6597,6.9,6.4,5.0,Theo Maassen,Carice van Houten,Sarah Bannier,Pierre Bokma,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Netherlands,1
10353,10866.334474391999,Marcus Vetter,100,The Forecaster,Karin Steinberger,2014,6.8,1655,6.8,4.0,5.1,Martin Armstrong,Vicky Armstrong,Oliver Brown,Michael Campbell,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, USA",2
10354,13163.478804818998,Roberto Benigni,110,The Tiger and the Snow,Roberto Benigni,2005,7.1,14368,7.1,2.1,2.2,Roberto Benigni,Jean Reno,Nicoletta Braschi,Tom Waits,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Italy,1
10355,11414.731921703999,Margaret Whitton,108,A Bird of the Air,Roger Towne,2011,6.6,2005,6.6,3.0,4.2,Rachel Nichols,Jackson Hurst,Anjanette Comer,Linda Emond,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
10356,11164.997803675,Saji Surendran,140,Husbands in Goa,Krishna Poojappura,2012,3.6,1008,3.6,5.940134117214773,5.7568928771733034,Asif Ali,Indrajith,Jayasurya,Lal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,1
10357,9449.016836164,Nicholas Gyeney,88,Beta Test,Nicholas Gyeney,2016,5.9,11228,5.9,5.940134117214773,5.7568928771733034,Manu Bennett,Larenz Tate,Linden Ashby,Kevon Stover,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1
10358,2858.6621169359996,Shawn Christensen,93,Before I Disappear,Shawn Christensen,2014,7.2,8811,7.2,3.8,4.7,Shawn Christensen,Fatima Ptacek,Emmy Rossum,Paul Wesley,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2
10359,5853675.793641654,Sara Colangelo,105,Little Accidents,Sara Colangelo,2014,5.8,3744,5.8,5.5,5.6,Boyd Holbrook,Randy Springer,Jacob Lofland,Beau Wright,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10360,10604.282614680002,Julien Leclercq,116,The Informant,Abdel Raouf Dafri,2013,6.3,1789,6.3,8.9,5.7568928771733034,Gilles Lellouche,Tahar Rahim,Riccardo Scamarcio,Raphaëlle Agogué,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"France, Canada",2
10361,14153.715894771001,Amos Gitai,100,Kedma,Amos Gitai,2002,6.0,2848,6.0,3.1,3.6,Andrei Kashkar,Helena Yaralova,Yussuf Abu-Warda,Moni Moshonov,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Italy, Israel, France",3
10362,4919.173774375,Tom Lin,99,Starry Starry Night,Jimmy Liao,2011,7.0,1904,7.0,5.8,7.1,Jiao Xu,Hui-Min Lin,Rene Liu,Harlem Yu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taiwan, China, Hong Kong",3
10363,11035.005722685,Arnab Chaudhuri,96,Arjun: The Warrior Prince,Rajesh Devraj,2012,6.9,2057,6.9,5.7,5.7568928771733034,Yudhveer Bakoliya,Ashok Banthia,Ravi Khanvilkar,Vijay Kashyap,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,1
10364,11016.27805,Jay Duplass,76,The Do-Deca-Pentathlon,Jay Duplass,2012,5.9,2445,5.9,7.4,6.0,Mark Kelly,Steve Zissis,Jennifer Lafleur,Julie Vorus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10365,25792.143120038,Brigitte Berman,124,"Hugh Hefner: Playboy, Activist and Rebel",Brigitte Berman,2009,7.0,1914,7.0,6.0,5.5,Larry Adler,Bobbie Arnstein,Joan Baez,Count Basie,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,1
10366,12464.801602848,Pratibha Parmar,94,Nina's Heavenly Delights,Andrea Gibb,2006,6.4,3615,6.4,1.6,4.4,Laura Fraser,Shelley Conn,Art Malik,Ronny Jhutti,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1
10367,12077.256695138001,Ben Cummings,75,If I Didn't Care,Ben Cummings,2007,5.3,1737,5.3,3.7,3.7,Bill Sage,Susan Misner,Roy Scheider,Noelle Beck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1
10368,11615.64728417,Tao Ruspoli,93,Fix,Charles Castaldi,2008,6.4,2244,6.4,5.6,3.1,Shawn Andrews,Olivia Wilde,Megalyn Echikunwoke,Tao Ruspoli,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10369,10181.076223748001,Ben Lewin,93,Please Stand By,Michael Golamco,2017,6.7,6481,6.7,6.5,4.9,Dakota Fanning,Alice Eve,Toni Collette,Lexi Aaron,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10370,14092.677698638001,Jae-eun Jeong,112,Take Care of My Cat,Jae-eun Jeong,2001,7.3,4469,7.3,8.1,6.9,Doona Bae,Yo-won Lee,Ji-young Ok,Eung-sil Lee,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,1
10371,11437.910144124002,Mahamat-Saleh Haroun,92,A Screaming Man,Mahamat-Saleh Haroun,2010,6.8,2461,6.8,8.8,7.2,Youssouf Djaoro,Diouc Koma,Emile Abossolo M'bo,Hadje Fatime N'Goua,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Belgium, Chad",3
10372,11328.124291089,Ben Wheatley,89,Down Terrace,Ben Wheatley,2009,6.5,4384,6.5,8.5,6.8,Robin Hill,Robert Hill,Julia Deakin,David Schaal,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1
10373,11566.263650730998,Zac Heath,102,The River Within,Zac Heath,2009,5.6,1428,5.6,5.940134117214773,5.7568928771733034,Josh Odor,Craig Luttrell,Jaclyn Friedlander,Craig Morris,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10374,163277.49330073,Alexander Korda,130,Marius,Marcel Pagnol,1931,7.8,13780,7.8,10.0,5.7568928771733034,Raimu,Pierre Fresnay,Fernand Charpin,Alida Rouffe,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,France,1
10375,13745.989898001,Betsy Blankenbaker,90,Something to Cheer About,Betsy Blankenbaker,2002,7.3,2307,7.3,4.3,4.3,Hallie Bryant,Ray Crowe,Richard Lugar,Willie Merriweather,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10376,2987.635016352,Pablo Larraín,98,Post Mortem,Eliseo Altunaga,2010,6.6,2793,6.6,8.5,7.2,Alfredo Castro,Antonia Zegers,Jaime Vadell,Amparo Noguera,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chile, Germany, Mexico",3
10377,7366.557431508,Eran Creevy,99,Welcome to the Punch,Eran Creevy,2013,6.1,30730,6.1,4.8,4.9,James McAvoy,Mark Strong,Andrea Riseborough,Johnny Harris,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"UK, USA",2
10378,12589.915205868001,Sang-soo Im,102,The President's Last Bang,Sang-soo Im,2005,7.0,3012,7.0,8.1,6.8,Suk-kyu Han,Yun-shik Baek,Jae-ho Song,Eung-soo Kim,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,1
10379,10163.419798404,Sophie Fillières,102,"If You Don't, I Will",Sophie Fillières,2014,5.8,941,5.8,7.1,6.8,Emmanuelle Devos,Mathieu Amalric,Anne Brochet,Joséphine de La Baume,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1
10380,13212.654228774,Deborah Kampmeier,114,Virgin,Deborah Kampmeier,2003,5.4,2612,5.4,3.8,4.8,Elisabeth Moss,Stephen Brian Jones,Andrew Thaman,Charles Socarides,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10381,12043.286572799998,Hans-Christian Schmid,93,Requiem,Bernd Lange,2006,7.0,6949,7.0,8.6,8.2,Sandra Hüller,Burghart Klaußner,Imogen Kogge,Anna Blomeier,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Germany,1
10382,11293.93596718,Lukas Moodysson,125,Mammoth,Lukas Moodysson,2009,6.9,10320,6.9,4.6,5.1,Gael García Bernal,Michelle Williams,Marife Necesito,Sophie Nyweide,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Sweden, Denmark, Germany",3
10383,6524.941489014999,David Charhon,96,On the Other Side of the Tracks,Eric Altmayer,2012,5.8,4911,5.8,5.940134117214773,5.7568928771733034,Omar Sy,Laurent Lafitte,Sabrina Ouazani,Lionel Abelanski,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1
10384,5938.988771714,John Martoccia,97,Vito Bonafacci,John Martoccia,2011,7.2,1007,7.2,5.940134117214773,5.7568928771733034,Paul Borghese,Tisha Tinsman,Emelise Aleandri,Maria Cofano,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10385,12758.348661623999,Brant Sersen,91,Blackballed: The Bobby Dukes Story,Brant Sersen,2004,6.5,3112,6.5,5.3,5.4,Rob Corddry,Paul Scheer,Dannah Feinglass Phirman,Rob Riggle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10386,21202.759113228003,Cinzia Th. Torrini,104,Hotel Colonial,Enzo Monteleone,1987,3.9,4526,3.9,5.940134117214773,5.7568928771733034,John Savage,Rachel Ward,Massimo Troisi,Robert Duvall,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Italy, USA",2
10387,11171.692312136001,Dan Ireland,125,Living Proof,Vivienne Radkoff,2008,6.9,2254,6.9,5.940134117214773,5.7568928771733034,Harry Connick Jr.,Tammy Blanchard,Amanda Bynes,Jennifer Coolidge,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10388,10443.431591399998,Gabriel Carrer,89,In the House of Flies,Angus McLellan,2012,4.7,965,4.7,5.940134117214773,5.7568928771733034,Lindsay Smith,Ryan Kotack,Henry Rollins,Ry Barrett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Canada,1
10389,11118.840529751002,Stewart Wade,102,Tru Loved,Stewart Wade,2008,5.9,2243,5.9,3.5,5.7568928771733034,Najarra Townsend,Jake Abel,Matthew Thompson,Alexandra Paul,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
10390,11865.146292243999,Tim Skousen,86,The Sasquatch Gang,Tim Skousen,2006,6.3,5820,6.3,4.6,5.7,Justin Long,Jeremy Sumpter,Addie Land,Joey Kern,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10391,20177.407341056,Kar-Wai Wong,102,As Tears Go By,Jeffrey Lau,1988,7.1,11024,7.1,8.2,5.7568928771733034,Andy Lau,Maggie Cheung,Jacky Cheung,Alex Man,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hong Kong,1
10392,11832.529057776,Daniel Filho,108,If I Were You,Rene Belmonte,2006,6.2,5374,6.2,5.940134117214773,5.7568928771733034,Tony Ramos,Glória Pires,Thiago Lacerda,Glória Menezes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brazil,1
10393,13462.749575275002,Jacques Sarasin,76,I'll Sing for You,Jacques Sarasin,2001,7.5,2469,7.5,5.9,6.1,Haruna Barry,Dèmba-Kane Niang,Madieye Niang,Blaise Pascal,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Mali",2
10394,10221.139138428001,Katie Graham,86,Zero Charisma,Andrew Matthews,2013,6.2,3055,6.2,7.6,6.3,Sam Eidson,Brock England,Garrett Graham,Anne Gee Byrd,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10395,9275.696248638,Ed Pincus,107,"One Cut, One Life",Ed Pincus,2014,6.3,580,6.3,10.0,7.5,Angus,Kim Dittus,Paul Giamatti,Robert Hamill,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
10396,11461.319043043,Gregg Araki,85,Smiley Face,Dylan Haggerty,2007,5.8,16628,5.8,6.6,7.1,Anna Faris,Roscoe Lee Browne,Danny Masterson,Ben Falcone,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Germany",2
